Station,Code,In station_base,In output,Shared by both,shared_by_all_three,in_sh_price_info,lng,lat,Province,Geographical Zone,City,District,Address
乐清,UPH,True,True,True,True,True,120.860171,28.0844,浙江省,华东,温州市,乐清市,温州市-乐清市-站前路
锦河,JHB,True,True,True,False,False,127.414482,50.137039,黑龙江省,东北,黑河市,爱辉区,黑河市-爱辉区-锦河农场
松桃,MZQ,True,True,True,False,False,108.973153,28.076716,贵州省,西南,铜仁市,松桃苗族自治县,铜仁市-松桃苗族自治县-孟溪镇梵净大道
前苇塘,QWP,True,True,True,False,False,117.412521,40.401039,河北省,华北,承德市,兴隆县,承德市-兴隆县-六道河镇前苇塘村
河口南,HKJ,True,True,True,False,False,118.516,37.888423,甘肃省,西北,兰州市,西固区,兰州市-西固区-新维路
新化,EHQ,True,True,True,True,True,111.303323,27.727805,湖南省,华中,娄底市,新化县,娄底市-新化县-上梅镇天华南路56号
凤台南,,True,False,False,False,False,116.62907313820736,32.64255301857667,安徽省,华东,淮南市,凤台县,淮南市-凤台县-S12(滁新高速)
乐武,,True,False,False,False,False,102.62561,28.300451,四川省,西南,凉山彝族自治州,喜德县,凉山彝族自治州-喜德县-凉山喜德县
蓟州北,JKP,True,True,True,False,False,117.40487600714523,40.03277705390552,天津市,华北,天津市,蓟州区,天津市-蓟州区-火车站路1号
石门县,OMQ,True,True,True,False,False,111.373646,29.586146,湖南省,华中,常德市,石门县,常德市-石门县-石门大道北
铁佛寺,,True,False,False,False,False,124.347557,40.689217,辽宁省,东北,丹东市,凤城市,丹东市-凤城市-石城镇铁佛寺村
义县西,YSD,True,True,True,False,False,121.23908,41.533087,辽宁省,东北,锦州市,义县,锦州市-义县-307省道
西安北,EAY,True,True,True,True,True,108.939062,34.374741,陕西省,西北,西安市,未央区,西安市-未央区-元朔路
渭津,WJL,True,True,True,False,False,125.276085,42.790939,吉林省,东北,辽源市,东辽县,辽源市-东辽县-045县道
洞井,FWQ,True,True,True,False,False,113.012184,28.09936,湖南省,华中,长沙市,雨花区,长沙市-雨花区-中意一路
尖峰,PFQ,True,True,True,False,False,116.483398,26.747997,海南省,华南,,乐东黎族自治县,乐东黎族自治县-佛罗镇
榆树川,,True,False,False,False,False,126.53960936347067,44.84543972769254,吉林省,东北,延边朝鲜族自治州,安图县,延边朝鲜族自治州-安图县
清水,QUJ,True,True,True,False,False,99.0632766196708,39.36052780832303,甘肃省,西北,酒泉市,肃州区,酒泉市-肃州区-东站路
枣庄,ZEK,True,True,True,True,True,117.306308,34.780789,山东省,华东,枣庄市,薛城区,枣庄市-薛城区-祁连山路
万宁,WNQ,True,True,True,False,False,110.381178,18.807742,海南省,华南,,万宁市,万宁市-环市二西路
湖州,VZH,True,True,True,True,True,120.024222,30.862099,浙江省,华东,湖州市,吴兴区,湖州市-吴兴区-西塞山路3636号
八里甸子,,True,False,False,False,False,122.759438,40.789814,辽宁省,东北,本溪市,桓仁满族自治县,本溪市-桓仁满族自治县
大拟,DNZ,True,True,True,False,False,108.518463,22.296997,广西壮族自治区,华南,南宁市,良庆区,南宁市-良庆区-南晓镇大拟火车站
金坑,JKT,True,True,True,False,False,123.741211,41.133915,辽宁省,东北,本溪市,南芬区,本溪市-南芬区-金坑线
兴安北,XDZ,True,True,True,False,False,121.667433,46.125434,广西壮族自治区,华南,桂林市,兴安县,桂林市-兴安县-西山村
泉州,QYS,True,True,True,True,True,118.567696,24.9732,福建省,华东,泉州市,丰泽区,泉州市-南安市-丰泽区普贤路与东西大道交叉口
和龙,HLL,True,True,True,False,False,128.995987,42.55553,吉林省,东北,延边朝鲜族自治州,和龙市,延边朝鲜族自治州-和龙市-站前街46号
许昌东,XVF,True,True,True,False,False,113.887259,34.048346,河南省,华中,许昌市,建安区,许昌市-建安区-天宝路与许州路交叉口
汤山城,TCT,True,True,True,False,False,124.2159080634968,40.3175175785159,辽宁省,东北,丹东市,振安区,丹东市-振安区-汤山城镇中心路
长子,,True,False,False,False,False,112.962976,36.066052,山西省,华北,长治市,长子县,长治市-长子县-686县道
南平南,NNS,True,True,True,False,False,118.21468,26.626291,福建省,华东,南平市,建阳区,南平市-建阳区-将口镇南平武夷客运总站南侧
汐子,XZD,True,True,True,False,False,119.266045,41.798832,内蒙古自治区,华北,赤峰市,宁城县,赤峰市-宁城县-天平线
海安县,,True,False,False,False,False,120.504142,32.547334,江苏省,华东,南通市,海安市,南通市-海安市-迎宾路98号
柳树泉,,True,False,False,False,False,92.854683,43.052185,新疆维吾尔自治区,西北,哈密市,伊州区,哈密市-伊州区-柳火段
双城北,SBB,True,True,True,False,False,126.271863,45.426783,黑龙江省,东北,哈尔滨市,双城区,哈尔滨市-双城区-双城镇光明村温家屯
太谷,TGV,True,True,True,False,False,112.570087,37.422034,山西省,华北,晋中市,太谷区,晋中市-太谷区-太洛路36号
普定,PGW,True,True,True,False,False,105.712413,26.283242,贵州省,西南,安顺市,普定县,安顺市-普定县-穿洞对面
永胜,,True,False,False,False,False,100.75758141133473,26.68995024541884,吉林省,东北,吉林市,舒兰市,
岚山西,UWK,True,True,True,True,True,119.275321,35.187026,山东省,华东,日照市,岚山区,日照市-岚山区-西山村北侧
叆河,,True,False,False,False,False,124.531807,40.823891,辽宁省,东北,丹东市,宽甸满族自治县,
牛车河,,True,False,False,False,False,116.548218,29.626574,湖南省,华中,常德市,桃源县,常德市-桃源县
岩山,,True,False,False,False,False,121.247406,49.710312,内蒙古自治区,华北,呼伦贝尔市,牙克石市,呼伦贝尔市-牙克石市-库都尔镇
柳毛,,True,False,False,False,False,130.789627,45.242405,黑龙江省,东北,鸡西市,恒山区,鸡西市-恒山区-018乡道
集安,JAL,True,True,True,False,False,126.204853,41.136103,吉林省,东北,通化市,集安市,通化市-集安市-站前北街34号
花湖,KHN,True,True,True,False,False,115.022331,30.261181,湖北省,华中,鄂州市,鄂城区,鄂州市-鄂城区-花湖开发区人信花园西边
坪上,PSK,True,True,True,False,False,119.077324,35.178322,山东省,华东,临沂市,莒南县,临沂市-莒南县-坪上镇342省道附近
南京南,NKH,True,True,True,True,True,118.799048,31.968005,江苏省,华东,南京市,雨花台区,南京市-雨花台区-玉兰路98号
修武,XWF,True,True,True,False,False,113.439081,35.243221,河南省,华中,焦作市,修武县,焦作市-修武县-幸福路
汉沽,HGP,True,True,True,False,False,117.806129,39.27285,天津市,华北,天津市,滨海新区,天津市-滨海新区-芦汉线
六盘水,UMW,True,True,True,True,True,104.851459,26.591645,贵州省,西南,六盘水市,钟山区,六盘水市-钟山区-水西路
乌鲁木齐南,WMR,True,True,True,False,False,87.587262,43.779764,新疆维吾尔自治区,西北,乌鲁木齐市,沙依巴克区,乌鲁木齐市-沙依巴克区-南站路135号
怀仁东,HFV,True,True,True,True,True,113.163613,39.793818,山西省,华北,朔州市,怀仁市,朔州市-怀仁市-海北头乡黎寨村东侧
蜀河,SHY,True,True,True,False,False,109.681992,32.905228,陕西省,西北,安康市,旬阳市,安康市-旬阳市-旬阳县蜀构路
里木店,LMB,True,True,True,False,False,126.21434,45.967094,黑龙江省,东北,绥化市,肇东市,绥化市-肇东市-里木店镇
申家店,,True,False,False,False,False,130.657242,46.595566,黑龙江省,东北,佳木斯市,桦川县,佳木斯市-桦川县-横头山镇
信宜,EEQ,True,True,True,False,False,110.933468,22.355367,广东省,华南,茂名市,信宜市,茂名市-信宜市-丁堡镇
和平,VAQ,True,True,True,False,False,114.969272,24.457209,广东省,华南,河源市,和平县,河源市-和平县-阳明镇龙湖村
黄冈,KGN,True,True,True,False,False,114.943539,30.485188,湖北省,华中,黄冈市,黄州区,黄冈市-黄州区-路口大道
舍伯吐,,True,False,False,False,False,121.963051,44.022907,内蒙古自治区,华北,通辽市,科尔沁左翼中旗,通辽市-科尔沁左翼中旗-舍伯吐镇
新帐房,XZX,True,True,True,False,False,121.820305,50.139862,内蒙古自治区,华北,呼伦贝尔市,牙克石市,呼伦贝尔市-牙克石市-新帐房镇302县道附近
奈曼,NMD,True,True,True,False,False,120.677185,42.841373,内蒙古自治区,华北,通辽市,奈曼旗,通辽市-奈曼旗-明仁路
衡南,HNG,True,True,True,False,False,112.944852,26.829551,湖南省,华中,衡阳市,衡南县,衡阳市-衡南县
扎赉诺尔西,ZXX,True,True,True,False,False,117.695384,49.471946,内蒙古自治区,华北,呼伦贝尔市,扎赉诺尔区,呼伦贝尔市-扎赉诺尔区-扎赉诺尔矿区站前街
靖远,JYJ,True,True,True,False,False,104.672589,36.551465,甘肃省,西北,白银市,靖远县,白银市-靖远县-城关镇乌兰西路
古田会址,STS,True,True,True,True,True,118.744005,26.574403,福建省,华东,龙岩市,上杭县,龙岩市-上杭县-上郭车村
祁家堡,QBT,True,True,True,False,False,123.816719,40.928116,辽宁省,东北,本溪市,本溪满族自治县,本溪市-本溪满族自治县-草河口镇祁家堡村
安江东,ADA,True,True,True,False,False,121.585249,29.848108,湖南省,华中,怀化市,洪江市,怀化市-洪江市-硖州乡桐木冲东南侧
桑园子,SAJ,True,True,True,False,False,103.983269,36.060692,甘肃省,西北,兰州市,榆中县,兰州市-榆中县-来紫堡乡桑园子村
东海,DHB,True,True,True,False,False,118.768377,34.516899,江苏省,华东,连云港市,东海县,连云港市-东海县-玮一路
酒泉,JQJ,True,True,True,False,False,98.451991,39.645581,甘肃省,西北,酒泉市,肃州区,酒泉市-肃州区-西洞镇解放路
镇城底,ZDV,True,True,True,False,False,112.061516,37.956867,山西省,华北,太原市,古交市,太原市-古交市-镇城底镇雁门逸夫中心小学校东南800米
雅安,YAE,True,True,True,False,False,102.953156,29.984774,四川省,西南,雅安市,雨城区,雅安市-雨城区-姚桥镇北环东路
白彦花,,True,False,False,False,False,109.295715,40.627995,内蒙古自治区,华北,巴彦淖尔市,乌拉特前旗,巴彦淖尔市-乌拉特前旗-巴音花镇
孤家子,GKT,True,True,True,False,False,123.488876,41.734875,辽宁省,东北,沈阳市,浑南区,沈阳市-浑南区-浑南新区朗日街
成都东,ICW,True,True,True,True,True,104.142672,30.629002,四川省,西南,成都市,成华区,成都市-成华区-邛崃山路333号
