origin_station,destination_station,code
荆门,襄阳,K530_K531
襄阳,随州,K530_K531
随州,武昌,K530_K531
武昌,鄂州,K530_K531
鄂州,阳新,K530_K531
阳新,瑞昌,K530_K531
瑞昌,九江,K530_K531
九江,衢州,K530_K531
衢州,金华,K530_K531
金华,义乌,K530_K531
义乌,杭州,K530_K531
太原,阳泉北,K547_K546
辛集,饶阳,K547_K546
饶阳,肃宁,K547_K546
肃宁,任丘,K547_K546
任丘,霸州,K547_K546
霸州,天津,K547_K546
天津,唐山,K547_K546
唐山,秦皇岛,K547_K546
秦皇岛,山海关,K547_K546
山海关,沈阳北,K547_K546
沈阳北,四平,K547_K546
四平,公主岭,K547_K546
公主岭,长春,K547_K546
长春,德惠,K547_K546
德惠,扶余,K547_K546
扶余,哈尔滨,K547_K546
成都东,潼南,K578_K579
重庆北,涪陵,K578_K579
涪陵,彭水,K578_K579
彭水,黔江,K578_K579
黔江,酉阳,K578_K579
酉阳,秀山,K578_K579
秀山,铜仁,K578_K579
铜仁,怀化,K578_K579
怀化,娄底,K578_K579
娄底,湘潭,K578_K579
湘潭,长沙,K578_K579
成都,遂宁,K585_K588
合川,重庆北,K585_K588
重庆北,涪陵,K585_K588
涪陵,黔江,K585_K588
黔江,铜仁,K585_K588
铜仁,怀化,K585_K588
怀化,会同,K585_K588
会同,靖州,K585_K588
靖州,通道,K585_K588
通道,融安,K585_K588
融安,柳州,K585_K588
柳州,贵港,K585_K588
贵港,玉林,K585_K588
玉林,陆川,K585_K588
陆川,文地,K585_K588
文地,河唇,K585_K588
河唇,化州,K585_K588
化州,茂名西,K585_K588
茂名西,佛山,K585_K588
佛山,广州,K585_K588
广州,深圳西,K585_K588
成都东,大英东,K788_K785
南充,蓬安,K788_K785
蓬安,营山,K788_K785
营山,达州,K788_K785
达州,万州,K788_K785
万州,宜昌东,K788_K785
宜昌东,石门县北,K788_K785
石门县北,常德,K788_K785
常德,益阳,K788_K785
益阳,长沙,K788_K785
长沙,株洲,K788_K785
株洲,醴陵,K788_K785
醴陵,萍乡,K788_K785
萍乡,宜春,K788_K785
宜春,新余,K788_K785
新余,樟树,K788_K785
樟树,丰城,K788_K785
丰城,向塘,K788_K785
向塘,南昌,K788_K785
成都,绵阳,K857_K856
广元,陇南,K857_K856
陇南,兰州,K857_K856
成都东,重庆西,K874_K871
都匀,独山,K874_K871
独山,麻尾,K874_K871
麻尾,金城江,K874_K871
金城江,柳州,K874_K871
柳州,贵港,K874_K871
贵港,兴业,K874_K871
兴业,玉林,K874_K871
玉林,陆川,K874_K871
陆川,河唇,K874_K871
河唇,廉江,K874_K871
廉江,遂溪,K874_K871
遂溪,湛江,K874_K871
成都,遂宁,K998_K995
安康,西安南,K998_K995
西安南,蒲城东,K998_K995
蒲城东,黄陵南,K998_K995
黄陵南,延安,K998_K995
延安,子长,K998_K995
子长,绥德,K998_K995
绥德,榆林,K998_K995
榆林,神木西,K998_K995
神木西,东胜西,K998_K995
东胜西,包头,K998_K995
包头,呼和浩特东,K998_K995
呼和浩特东,集宁南,K998_K995
集宁南,商都,K998_K995
商都,化德,K998_K995
化德,正镶白旗,K998_K995
正镶白旗,桑根达来,K998_K995
桑根达来,经棚,K998_K995
经棚,大板,K998_K995
大板,林东,K998_K995
林东,查布嘎,K998_K995
查布嘎,开鲁,K998_K995
开鲁,通辽,K998_K995
通辽,太平川,K998_K995
太平川,洮南,K998_K995
洮南,白城,K998_K995
白城,镇赉,K998_K995
镇赉,泰来,K998_K995
泰来,江桥,K998_K995
江桥,齐齐哈尔,K998_K995
齐齐哈尔,扎兰屯,K998_K995
扎兰屯,牙克石,K998_K995
牙克石,海拉尔,K998_K995
成都,遂宁,T126_T127
营山,达州,T126_T127
达州,万源,T126_T127
万源,安康,T126_T127
安康,旬阳,T126_T127
旬阳,十堰,T126_T127
十堰,襄州,T126_T127
襄州,随州,T126_T127
随州,武昌,T126_T127
武昌,黄石,T126_T127
黄石,南昌,T126_T127
南昌,吉安,T126_T127
吉安,赣州,T126_T127
赣州,龙川,T126_T127
龙川,河源,T126_T127
河源,惠州,T126_T127
惠州,东莞东,T126_T127
成都东,遂宁,T245_T248
营山,土溪,T245_T248
土溪,达州,T245_T248
达州,万源,T245_T248
万源,安康,T245_T248
安康,十堰,T245_T248
