rank,station,value
等级5,南观村,7.098642843759418
等级5,板城,7.098642843759418
等级5,良各庄,7.098642843759418
等级5,塔尔根,6.903815211722922
等级5,塔源,6.903815211722922
等级5,古源,6.903815211722922
等级5,新天,6.903815211722922
等级5,兰陵北,6.773080375655535
等级5,杜拉尔,6.579251212010101
等级5,巴日图,6.579251212010101
等级5,罕达盖,6.579251212010101
等级5,道劳杜,6.579251212010101
等级5,伊敏索木,6.579251212010101
等级5,德仁,6.579251212010101
等级5,辉河,6.579251212010101
等级5,曹妃甸东,6.356107660695892
等级5,偏岭,6.12029741895095
等级5,安塘,6.00388706710654
等级5,五寨,6.00388706710654
等级5,大青沟,5.429345628954441
等级5,长汀镇,4.804021044733257
等级5,敖头,4.804021044733257
等级5,拉古,4.804021044733257
等级5,锦和,4.529429087511423
等级5,梅江,4.529429087511423
等级5,寒岭,4.174387269895637
等级5,朱杨溪,3.882801922586372
等级5,安富镇,3.882801922586372
等级5,大足,3.882801922586372
等级5,金刚沱,3.882801922586372
等级5,油溪,3.882801922586372
等级5,临江场,3.882801922586372
等级5,广顺场,3.882801922586372
等级5,古家沱,3.882801922586372
等级5,荣昌,3.882801922586372
等级5,永川,3.882801922586372
等级5,黄磏,3.882801922586372
等级5,迎祥街,3.882801922586372
等级5,李市镇,3.882801922586372
等级5,峰高铺,3.882801922586372
等级5,江津,3.882801922586372
等级5,长河碥,3.882801922586372
等级5,柏林,3.882801922586372
等级5,白沙,3.882801922586372
等级5,茨坝,3.882801922586372
等级5,双石桥,3.882801922586372
等级5,平等,3.882801922586372
等级5,隆昌,3.882801922586372
等级5,三原,3.784189633918261
等级5,上仓,3.3820266346738816
等级5,大口屯,3.3820266346738816
等级5,曹子里,3.3820266346738816
等级5,兑镇,3.258096538021482
等级5,孝西,3.258096538021482
等级5,阳泉曲,3.258096538021482
等级5,镜铁山,2.58351893845611
等级5,白银市,1.8903717578961643
等级5,东湾,1.8903717578961643
等级5,靖远西,1.8903717578961643
等级5,长征,1.8903717578961643
等级5,蒲坝,0.0986122886681097
等级5,冕宁,0.0986122886681097
等级5,枣子林,0.0986122886681097
等级5,上普雄,0.0986122886681097
等级5,铁口,0.0986122886681097
等级5,攀枝花南,0.0986122886681097
等级5,普雄,0.0986122886681097
等级5,冕山,0.0986122886681097
等级5,西昌南,0.0986122886681097
等级5,乐跃,0.0986122886681097
等级5,沙马拉达,0.0986122886681097
等级5,德昌,0.0986122886681097
等级5,尼波,0.0986122886681097
等级5,月华,0.0986122886681097
等级5,米易,0.0986122886681097
等级5,永郎,0.0986122886681097
等级5,新凉,0.0986122886681097
等级5,红峰,0.0986122886681097
等级5,瓦祖,0.0986122886681097
等级5,西昌,0.0986122886681097
等级5,联合乡,0.0986122886681097
等级5,喜德,0.0986122886681097
等级5,乐武,0.0986122886681097
等级5,林家台,-1.0
等级5,泉州东,-1.0
等级5,腰栈,-1.0
等级5,桥湾,-1.0
等级5,漫水湾,-1.0
等级5,苇子沟,-1.0
等级5,牛心台,-1.0
等级5,甘泉,-1.0
等级5,前窑,-1.0
等级5,魏杖子,-1.0
等级5,九营,-1.0
等级5,左家,-1.0
等级5,超梁沟,-1.0
等级5,大雅河,-1.0
等级5,高谷,-1.0
等级5,四家子,-1.0
等级5,海龙,-1.0
等级5,营北,-1.0
等级5,宜春西,-1.0
等级5,佳木斯西,-1.0
等级5,元谋,-1.0
等级5,崇信,-1.0
等级5,柳毛沟,-1.0
等级5,大口钦,-1.0
等级5,周水子,-1.0
等级5,小月旧,-1.0
等级5,女儿河,-1.0
等级5,龙华,-1.0
等级5,宁村,-1.0
等级5,柳沟,-1.0
等级5,太阳沟,-1.0
等级5,氡泉,-1.0
等级5,西六方,-1.0
等级5,哈尔巴岭,-1.0
等级5,影壁山,-1.0
等级5,马皇,-1.0
等级5,张三营,-1.0
等级5,靖宇,-1.0
等级5,合阳,-1.0
等级5,康庄,-1.0
等级5,千阳,-1.0
等级5,南口前,-1.0
等级5,大荔北,-1.0
等级5,郭磊庄,-1.0
等级5,东戴河,-1.0
等级5,世博园,-1.0
等级5,眉山,-1.0
等级5,甲猫,-1.0
等级5,盐城北,-1.0
等级5,松岭,-1.0
等级5,章古台,-1.0
等级5,广州西,-1.0
等级5,艾不盖,-1.0
等级5,峨边,-1.0
等级5,泗洪,-1.0
等级5,离堆公园,-1.0
等级5,核桃园,-1.0
等级5,鱼儿沟,-1.0
等级5,北台,-1.0
等级5,海湾,-1.0
等级5,钱家店,-1.0
等级5,高桥镇,-1.0
等级5,茨冲,-1.0
等级5,保家楼,-1.0
等级5,卧里屯,-1.0
等级5,龙爪沟,-1.0
等级5,焦作东,-1.0
等级5,励家,-1.0
等级5,九郎山,-1.0
等级5,明港,-1.0
等级5,索图罕,-1.0
等级5,北票南,-1.0
等级5,上园,-1.0
等级5,孔垄,-1.0
等级5,汉源,-1.0
等级5,尼木,-1.0
等级5,石湖,-1.0
等级5,盘山,-1.0
等级5,大巴,-1.0
等级5,宜昌,-1.0
等级5,华容,-1.0
等级5,那罗,-1.0
等级5,磁县,-1.0
等级5,白水县,-1.0
等级5,鹿寨,-1.0
等级5,尼勒克,-1.0
等级5,新松浦,-1.0
等级5,马桥河,-1.0
等级5,楚雄南,-1.0
等级5,永安,-1.0
等级5,桥北,-1.0
等级5,滨江,-1.0
等级5,城阳,-1.0
等级5,简阳,-1.0
等级5,合肥西,-1.0
等级5,民福寺,-1.0
等级5,三元区,-1.0
等级5,山湾子,-1.0
等级5,鄂州东,-1.0
等级5,狼尾山,-1.0
等级5,公营子,-1.0
等级5,宽甸,-1.0
等级5,小山,-1.0
等级5,东富,-1.0
等级5,乾县,-1.0
等级5,沈阳东,-1.0
等级5,东南营子,-1.0
等级5,沙河口,-1.0
等级5,瓦拉干,-1.0
等级5,伊尔施,-1.0
等级5,王兆屯,-1.0
等级5,望江,-1.0
等级5,独立屯,-1.0
等级5,王家湾,-1.0
等级5,乌西,-1.0
等级5,建设,-1.0
等级5,红花沟,-1.0
等级5,燕岗,-1.0
等级5,尹地,-1.0
等级5,燕家庄,-1.0
等级5,松树林,-1.0
等级5,田家沟,-1.0
等级5,长汀,-1.0
等级5,官厅西,-1.0
等级5,白壁关,-1.0
等级5,富县,-1.0
等级5,前卫,-1.0
等级5,北岗,-1.0
等级5,汝阳,-1.0
等级5,赤峰东,-1.0
等级5,三十里堡,-1.0
等级5,自贡,-1.0
等级5,资阳,-1.0
等级5,黄花筒,-1.0
等级5,大扬气,-1.0
等级5,大山铺,-1.0
等级5,广宁寺,-1.0
等级5,南阳东,-1.0
等级5,东津,-1.0
等级5,安溪,-1.0
等级5,五道沟,-1.0
等级5,沈阳西,-1.0
等级5,庆阳山,-1.0
等级5,罗江,-1.0
等级5,盘古,-1.0
等级5,陈官营,-1.0
等级5,广汉,-1.0
等级5,黄石东,-1.0
等级5,桐子林,-1.0
等级5,新乐,-1.0
等级5,东沟门,-1.0
等级5,洛阳东,-1.0
等级5,长城,-1.0
等级5,毛坝,-1.0
等级5,龙塘坝,-1.0
等级5,莱西北,-1.0
等级5,小池口,-1.0
等级5,临西,-1.0
等级5,羊堡,-1.0
等级5,近海,-1.0
等级5,柳江,-1.0
等级5,和什托洛盖,-1.0
等级5,串子沟,-1.0
等级5,杨树湾,-1.0
等级5,王杨,-1.0
等级5,七里河,-1.0
等级5,菇园,-1.0
等级5,田师府,-1.0
等级5,上腰墩,-1.0
等级5,羊臼河,-1.0
等级5,任家店,-1.0
等级5,亮甲店,-1.0
等级5,贵定南,-1.0
等级5,南洼,-1.0
等级5,渠黎,-1.0
等级5,高楼房,-1.0
等级5,三道湖,-1.0
等级5,沙后所,-1.0
等级5,东大坝,-1.0
等级5,西八里,-1.0
等级5,韶山,-1.0
等级5,清华园,-1.0
等级5,吴家川,-1.0
等级5,通沟,-1.0
等级5,雁翅,-1.0
等级5,花土坡,-1.0
等级5,松树台,-1.0
等级5,热水,-1.0
等级5,范家屯,-1.0
等级5,本溪湖,-1.0
等级5,中台子,-1.0
等级5,旺苍,-1.0
等级5,漳州东,-1.0
等级5,六合,-1.0
等级5,大成,-1.0
等级5,河间西,-1.0
等级5,兴莲,-1.0
等级5,神木南,-1.0
等级5,棕溪,-1.0
等级5,清河门,-1.0
等级5,巨宝,-1.0
等级5,水地,-1.0
等级5,岳家井,-1.0
等级5,四马架,-1.0
等级5,乌审旗,-1.0
等级5,石岭,-1.0
等级5,石景山南,-1.0
等级5,新保安,-1.0
等级5,沁阳,-1.0
等级5,嘉峰,-1.0
等级5,清徐,-1.0
等级5,江边村,-1.0
等级5,敖力布告,-1.0
等级5,大同南,-1.0
等级5,松树,-1.0
等级5,杜家,-1.0
等级5,漳平,-1.0
等级5,法启,-1.0
等级5,天桥沟,-1.0
等级5,青沟子,-1.0
等级5,上万,-1.0
等级5,杨家营,-1.0
等级5,邵家堂,-1.0
等级5,边沟,-1.0
等级5,新开,-1.0
等级5,八达岭,-1.0
等级5,春阳,-1.0
等级5,官字井,-1.0
等级5,泽润里,-1.0
等级5,庙宫,-1.0
等级5,长寿,-1.0
等级5,鹿道,-1.0
等级5,太原北,-1.0
等级5,一间堡,-1.0
等级5,岫岩,-1.0
等级5,枣林,-1.0
等级5,牛庄,-1.0
等级5,越西,-1.0
等级5,许家台,-1.0
等级5,歪头山,-1.0
等级5,汤头沟,-1.0
等级5,泥河子,-1.0
等级5,沙县,-1.0
等级5,北宅,-1.0
等级5,干溪沟,-1.0
等级5,大徐屯,-1.0
等级5,古东,-1.0
等级5,沐滂,-1.0
等级5,石林南,-1.0
等级5,皮口南,-1.0
等级5,湾沟,-1.0
等级5,平型关,-1.0
等级5,文安,-1.0
等级5,精河,-1.0
等级5,东升,-1.0
等级5,安龙,-1.0
等级5,三把火,-1.0
等级5,仁布,-1.0
等级5,南台,-1.0
等级5,中兴,-1.0
等级5,永甸,-1.0
等级5,安庆西,-1.0
等级5,河洛营,-1.0
等级5,闹海营,-1.0
等级5,东胜,-1.0
等级5,闽清,-1.0
等级5,宣家沟,-1.0
等级5,吴圩,-1.0
等级5,康熙岭,-1.0
等级5,小宋,-1.0
等级5,水泉,-1.0
等级5,礼泉,-1.0
等级5,敖来,-1.0
等级5,花楼坝,-1.0
等级5,通远堡,-1.0
等级5,天河街,-1.0
等级5,沙河,-1.0
等级5,茶卡,-1.0
等级5,碧鸡关,-1.0
等级5,望都,-1.0
等级5,南宫东,-1.0
等级5,东辛庄,-1.0
等级5,昆阳,-1.0
等级5,韩麻营,-1.0
等级5,小姑家,-1.0
等级5,定襄,-1.0
等级5,桥西,-1.0
等级5,光泽,-1.0
等级5,平庄,-1.0
等级5,元龙,-1.0
等级5,巴中东,-1.0
等级5,太平庄,-1.0
等级5,风水沟,-1.0
等级5,曹家营子,-1.0
等级5,华城,-1.0
等级5,淮安南,-1.0
等级5,古田,-1.0
等级5,资中,-1.0
等级5,上杭,-1.0
等级5,来舟,-1.0
等级5,茄子溪,-1.0
等级5,首山,-1.0
等级5,曾口,-1.0
等级5,黄土店,-1.0
等级5,鲁番,-1.0
等级5,东兴,-1.0
等级5,仪征,-1.0
等级5,旗下营南,-1.0
等级5,北碚,-1.0
等级5,惠州西,-1.0
等级5,龙里,-1.0
等级5,半截河,-1.0
等级5,老府,-1.0
等级5,弋江,-1.0
等级5,李石寨,-1.0
等级5,凤州,-1.0
等级5,弓棚子,-1.0
等级5,乐都南,-1.0
等级5,兰岭,-1.0
等级5,堡子湾,-1.0
等级5,石峡子,-1.0
等级5,卡伦,-1.0
等级5,柴岗,-1.0
等级5,沙岭,-1.0
等级5,崇仁,-1.0
等级5,阳城,-1.0
等级5,葡萄菁,-1.0
等级5,临川,-1.0
等级5,毛坝关,-1.0
等级5,十家子,-1.0
等级5,河边,-1.0
等级5,大坝,-1.0
等级5,东庄,-1.0
等级5,麻柳,-1.0
等级5,庙岭,-1.0
等级5,大营子,-1.0
等级5,读书铺,-1.0
等级5,长冲,-1.0
等级5,赵城,-1.0
等级5,疏勒,-1.0
等级5,东戌,-1.0
等级5,赫尔洪得,-1.0
等级5,汇塘河,-1.0
等级5,长阳,-1.0
等级5,西贺村,-1.0
等级5,官厅,-1.0
等级5,前磨头,-1.0
等级5,弥渡,-1.0
等级5,那铺,-1.0
等级5,刘家店,-1.0
等级5,大元,-1.0
等级5,八角台,-1.0
等级5,曲水县,-1.0
等级5,南桥,-1.0
等级5,木头营子,-1.0
等级5,古莲,-1.0
等级5,前山,-1.0
等级5,抚松,-1.0
等级5,程家,-1.0
等级5,八步,-1.0
等级5,南张村,-1.0
等级5,加南,-1.0
等级5,尔赛河,-1.0
等级5,兴和西,-1.0
等级5,新寒岭,-1.0
等级5,升昌,-1.0
等级5,烟台西,-1.0
等级5,蔡山,-1.0
等级5,贵安,-1.0
等级5,平安镇,-1.0
等级5,杨家店,-1.0
等级5,长垣,-1.0
等级5,砬子河,-1.0
等级5,荒沟西,-1.0
等级5,大禾塘,-1.0
等级5,汪清,-1.0
等级5,阿拉山口,-1.0
等级5,火连寨,-1.0
等级5,铜罐驿,-1.0
等级5,扎赉诺尔,-1.0
等级5,通途,-1.0
等级5,长春南,-1.0
等级5,大平房,-1.0
等级5,得莫利,-1.0
等级5,塔石嘴,-1.0
等级5,舍力虎,-1.0
等级5,枕头峰,-1.0
等级5,杭锦后旗,-1.0
等级5,武夷山东,-1.0
等级5,大其拉哈,-1.0
等级5,老爷岭,-1.0
等级5,龙骨甸,-1.0
等级5,花博山,-1.0
等级5,芦家庄,-1.0
等级5,三水,-1.0
等级5,图们,-1.0
等级5,大苴,-1.0
等级5,桃映,-1.0
等级5,七泉湖,-1.0
等级5,平顶山西,-1.0
等级5,新贤城,-1.0
等级5,羊圈子,-1.0
等级5,孤山子,-1.0
等级5,藁城,-1.0
等级5,巴山,-1.0
等级5,花桥,-1.0
等级5,高各庄,-1.0
等级5,燕子砭,-1.0
等级5,阎良,-1.0
等级5,石山,-1.0
等级5,达布逊,-1.0
等级5,彭山,-1.0
等级5,兴安,-1.0
等级5,中华门,-1.0
等级5,呼鲁斯太,-1.0
等级5,卢龙,-1.0
等级5,平庄南,-1.0
等级5,石场,-1.0
等级5,石岘,-1.0
等级5,杨杖子,-1.0
等级5,大东,-1.0
等级5,能家,-1.0
等级5,北磴,-1.0
等级5,十里坪,-1.0
等级5,落坡岭,-1.0
等级5,海晏,-1.0
等级5,平岗,-1.0
等级5,昂乃,-1.0
等级5,田东,-1.0
等级5,甘洛,-1.0
等级5,孔家沟,-1.0
等级5,瓢儿屯,-1.0
等级5,庙庄,-1.0
等级5,德伯斯,-1.0
等级5,沙坨子,-1.0
等级5,牛家营子,-1.0
等级5,二密河,-1.0
等级5,迎宾路,-1.0
等级5,石脑,-1.0
等级5,周家屯,-1.0
等级5,咋子,-1.0
等级5,棋盘,-1.0
等级5,营城子,-1.0
等级5,贾鲁河,-1.0
等级5,招柏,-1.0
等级5,长岭子,-1.0
等级5,昆明西,-1.0
等级5,芦溪,-1.0
等级5,昭化,-1.0
等级5,卫东,-1.0
等级5,钟山,-1.0
等级5,高花,-1.0
等级5,板石河,-1.0
等级5,澄城,-1.0
等级5,中牟,-1.0
等级5,亚复,-1.0
等级5,二龙屯,-1.0
等级5,长甸,-1.0
等级5,资溪,-1.0
等级5,宁家,-1.0
等级5,大堡,-1.0
等级5,苏尼特左旗,-1.0
等级5,三井子,-1.0
等级5,草市,-1.0
等级5,孟庄,-1.0
等级5,内江南,-1.0
等级5,延庆,-1.0
等级5,亭亮,-1.0
等级5,盘龙城,-1.0
等级5,翠峰,-1.0
等级5,雷州,-1.0
等级5,茅岭,-1.0
等级5,永寿,-1.0
等级5,布列开,-1.0
等级5,豆张庄,-1.0
等级5,攸县,-1.0
等级5,兰家屯,-1.0
等级5,南口,-1.0
等级5,渠旧,-1.0
等级5,厦门高崎,-1.0
等级5,新兴县,-1.0
等级5,落垡,-1.0
等级5,八虎力,-1.0
等级5,南平北,-1.0
等级5,干沟,-1.0
等级5,聂河,-1.0
等级5,窑上,-1.0
等级5,棠海,-1.0
等级5,张台子,-1.0
等级5,南木,-1.0
等级5,绣峰,-1.0
等级5,磁西,-1.0
等级5,宝华山,-1.0
等级5,图强,-1.0
等级5,一面山,-1.0
等级5,南大庙,-1.0
等级5,渭南南,-1.0
等级5,五龙背,-1.0
等级5,鸽子洞,-1.0
等级5,坂田,-1.0
等级5,茶条沟,-1.0
等级5,小董,-1.0
等级5,赤峰,-1.0
等级5,碱厂,-1.0
等级5,嘎什吐,-1.0
等级5,魏善庄,-1.0
等级5,运粮河,-1.0
等级5,苔青,-1.0
等级5,王瞳,-1.0
等级5,昌平,-1.0
等级5,旧庄窝,-1.0
等级5,姚安,-1.0
等级5,丰广,-1.0
等级5,新香坊北,-1.0
等级5,三家子,-1.0
等级5,黄家店,-1.0
等级5,归流河,-1.0
等级5,镇西,-1.0
等级5,沙桥,-1.0
等级5,南汤,-1.0
等级5,达拉特旗,-1.0
等级5,东营子,-1.0
等级5,青溪,-1.0
等级5,吴家屯,-1.0
等级5,曲家店,-1.0
等级5,海坨子,-1.0
等级5,庆丰,-1.0
等级5,银镇,-1.0
等级5,麦园,-1.0
等级5,锦河,-1.0
等级5,铁佛寺,-1.0
等级5,渭津,-1.0
等级5,大拟,-1.0
等级5,金坑,-1.0
等级5,南平南,-1.0
等级5,普定,-1.0
等级5,坪上,-1.0
等级5,修武,-1.0
等级5,汉沽,-1.0
等级5,舍伯吐,-1.0
等级5,新帐房,-1.0
等级5,衡南,-1.0
等级5,靖远,-1.0
等级5,桑园子,-1.0
等级5,孤家子,-1.0
等级5,大官屯,-1.0
等级5,连湖,-1.0
等级5,固安,-1.0
等级5,创业村,-1.0
等级5,壮志,-1.0
等级5,白音他拉,-1.0
等级5,魏家泉,-1.0
等级5,泉水,-1.0
等级5,乌海北,-1.0
等级5,桓龙湖,-1.0
等级5,白泉,-1.0
等级5,台安南,-1.0
等级5,长虹,-1.0
等级5,松原北,-1.0
等级5,桃园,-1.0
等级5,马林,-1.0
等级5,裕国,-1.0
等级5,郭家屯,-1.0
等级5,桦皮厂,-1.0
等级5,芦潮港,-1.0
等级5,新安,-1.0
等级5,佟家,-1.0
等级5,永乐店,-1.0
等级5,双凤驿,-1.0
等级5,土们岭,-1.0
等级5,珠窝,-1.0
等级5,姚家,-1.0
等级5,忙罕屯,-1.0
等级5,浑河,-1.0
等级5,伊林,-1.0
等级5,门达,-1.0
等级5,庙阳,-1.0
等级5,高林屯,-1.0
等级5,贺家店,-1.0
等级5,姜家,-1.0
等级5,黄泥崴子,-1.0
等级5,阿乌尼,-1.0
等级5,桓台,-1.0
等级5,广元南,-1.0
等级5,丹东西,-1.0
等级5,上安,-1.0
等级5,西阳岔,-1.0
等级5,南曹,-1.0
等级5,星朗,-1.0
等级5,旅顺,-1.0
等级5,伊宁东,-1.0
等级5,骆驼巷,-1.0
等级5,长潭沟,-1.0
等级5,竹园坝,-1.0
等级5,大王滩,-1.0
等级5,林盛堡,-1.0
等级5,凤阳,-1.0
等级5,崔黄口,-1.0
等级5,喇嘛甸,-1.0
等级5,江密峰,-1.0
等级5,拉鲊,-1.0
等级5,小村,-1.0
等级5,皇姑屯,-1.0
等级5,威虎岭北,-1.0
等级5,百浪,-1.0
等级5,哈日努拉,-1.0
等级5,夹心子,-1.0
等级5,金银川,-1.0
等级5,福临堡,-1.0
等级5,林子头,-1.0
等级5,雅河,-1.0
等级5,夏石,-1.0
等级5,莱芜西,-1.0
等级5,老岭,-1.0
等级5,红寺堡北,-1.0
等级5,五十家子,-1.0
等级5,中卫南,-1.0
等级5,河东机场,-1.0
等级5,厉家寨,-1.0
等级5,吴忠,-1.0
等级5,天桥,-1.0
等级5,宣化北,-1.0
等级5,郏县,-1.0
等级5,大治北,-1.0
等级5,邓州东,-1.0
等级5,碑木镇,-1.0
等级5,华容南,-1.0
等级5,八达岭长城,-1.0
等级5,宁波东,-1.0
等级5,太子城,-1.0
等级5,清镇西,-1.0
等级5,三堂集,-1.0
等级5,蒙自北,-1.0
等级5,钦州,-1.0
等级5,抚顺,-1.0
等级5,铁厂沟,-1.0
等级5,后湖,-1.0
等级5,玉溪西,-1.0
等级5,乐山北,-1.0
等级5,大连西,-1.0
等级5,石人,-1.0
等级5,祥云西,-1.0
等级5,随县,-1.0
等级5,春湾,-1.0
等级5,丹江口,-1.0
等级5,玛纳斯湖,-1.0
等级5,欧里,-1.0
等级5,向阳川,-1.0
等级5,遵义西,-1.0
等级5,六道河,-1.0
等级5,方城,-1.0
等级5,抚州北,-1.0
等级5,芦庙,-1.0
等级5,赣县北,-1.0
等级5,东花园北,-1.0
等级5,沙岭子,-1.0
等级5,白马,-1.0
等级5,万安县,-1.0
等级5,安陆西,-1.0
等级5,织金北,-1.0
等级5,祁阳北,-1.0
等级5,阜宁南,-1.0
等级5,长葛北,-1.0
等级5,灵武北,-1.0
等级5,徐家,-1.0
等级5,四合,-1.0
等级5,商丘东,-1.0
等级5,石桥,-1.0
等级5,北营,-1.0
等级5,瓦房,-1.0
等级5,下花园北,-1.0
等级5,石门县,-1.0
等级5,海安县,-1.0
等级5,叆河,-1.0
等级5,牛车河,-1.0
等级5,白云北,-1.0
等级5,松江镇,-1.0
等级5,十堰东,-1.0
等级5,禹州,-1.0
